,standardscaler__age,standardscaler__balance,standardscaler__duration,standardscaler__campaign,standardscaler__pdays,standardscaler__previous,ordinalencoder__education,onehotencoder-1__default_yes,onehotencoder-1__housing_yes,onehotencoder-1__loan_yes,onehotencoder-2__job_admin.,onehotencoder-2__job_blue-collar,onehotencoder-2__job_entrepreneur,onehotencoder-2__job_housemaid,onehotencoder-2__job_management,onehotencoder-2__job_retired,onehotencoder-2__job_self-employed,onehotencoder-2__job_services,onehotencoder-2__job_student,onehotencoder-2__job_technician,onehotencoder-2__job_unemployed,onehotencoder-2__marital_divorced,onehotencoder-2__marital_married,onehotencoder-2__marital_single
116,0.5267643465378123,3.0420774795721472,-0.8340336843314226,1.3404121053997364,-0.4011920915396754,-0.30462382183138853,1,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
117,-0.1552414146621185,-0.4871551029478024,-0.5735931728177345,-0.580204941102315,-0.4011920915396754,-0.30462382183138853,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
118,0.8190525299092113,-0.16032521575875672,-0.5808276314708924,-0.580204941102315,-0.4011920915396754,-0.30462382183138853,1,0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
119,0.8190525299092113,-0.5750166716938726,-0.5627414848379975,-0.26010210001863976,-0.4011920915396754,-0.30462382183138853,0,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
120,-1.5192529370619803,-0.42845448589762614,-0.24804253342562435,0.06000074106503546,-0.4011920915396754,-0.30462382183138853,2,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
121,-0.8372471758620493,-0.8859405852306124,0.3451830761333319,0.06000074106503546,-0.4011920915396754,-0.30462382183138853,2,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
122,0.5267643465378123,-0.33415478495895595,4.074546511836282,1.3404121053997364,3.0446490333218694,0.7770350963292638,1,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
123,-0.8372471758620493,-0.26977346303295624,-0.009305397871410246,-0.26010210001863976,1.044476886132122,1.3178645554095898,2,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
124,-0.8372471758620493,-0.28378586839332093,-0.26974590938509835,0.06000074106503546,-0.4011920915396754,-0.30462382183138853,2,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
125,0.039617374252147466,-0.7174130072478485,-0.9027610415364236,1.0203092643160612,-0.4011920915396754,-0.30462382183138853,2,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
126,-0.1552414146621185,-0.4871551029478024,1.9874051904001986,-0.26010210001863976,-0.4011920915396754,-0.30462382183138853,2,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
127,1.3061995021948762,-0.3352909259341207,0.2873074069080679,-0.580204941102315,-0.4011920915396754,-0.30462382183138853,1,1,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
128,0.4293349520806794,-0.03231999922353374,1.4122657274741373,-0.26010210001863976,-0.4011920915396754,-0.30462382183138853,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
129,-0.5449589924906504,-0.4701129883203319,-0.6531722180024725,-0.580204941102315,-0.4011920915396754,-0.30462382183138853,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
130,2.0856346578519402,-0.3826301332326499,-0.6567894473290515,-0.26010210001863976,-0.4011920915396754,-0.30462382183138853,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
131,0.4293349520806794,-0.316355243014709,-0.4325212290811534,-0.26010210001863976,-0.4011920915396754,-0.30462382183138853,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
132,-0.5449589924906504,-0.379600423965544,-0.012922627197989247,-0.26010210001863976,-0.4011920915396754,-0.30462382183138853,2,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
133,1.4036288966520092,-0.47124912929549656,0.4500827266041229,-0.26010210001863976,-0.4011920915396754,-0.30462382183138853,2,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
134,0.9164819243663442,-0.3928554020091322,-0.4795452103266804,-0.580204941102315,-0.4011920915396754,-0.30462382183138853,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
135,2.280493446766206,0.03168260904407775,-0.3167698906306254,-0.580204941102315,-0.4011920915396754,-0.30462382183138853,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
136,0.6241937409949453,0.7368474409629688,1.0107532722238681,-0.580204941102315,1.6286855825885334,1.3178645554095898,2,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
137,0.039617374252147466,-0.4663258517364495,3.10512905231311,-0.26010210001863976,-0.4011920915396754,-0.30462382183138853,1,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
138,1.4036288966520092,-0.2883304322939797,-0.8448853723111596,1.6605149464834117,3.2327840372654593,1.858694014489916,2,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
139,0.13704676870928045,-0.4871551029478024,2.142946051443096,-0.580204941102315,-0.4011920915396754,-0.30462382183138853,1,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
140,-0.7398177814049164,-0.4871551029478024,0.08474256461964379,-0.580204941102315,-0.4011920915396754,-0.30462382183138853,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
141,0.13704676870928045,-0.0027803338692515152,0.30901078286754186,0.3801035821487107,-0.4011920915396754,-0.30462382183138853,1,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
142,3.2547873913375356,0.955743935511368,0.8335090352214971,-0.580204941102315,-0.4011920915396754,-0.30462382183138853,2,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
143,-1.0321059647763153,-0.28908785961075617,-0.6459377593493145,-0.580204941102315,-0.4011920915396754,-0.30462382183138853,1,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
144,-0.9346765703191824,-0.3345334986173442,0.3415658468067529,-0.26010210001863976,-0.4011920915396754,-0.30462382183138853,2,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
145,-0.2526708091192515,-0.300070555704015,-0.4180523117748374,-0.580204941102315,0.6385013513064803,0.7770350963292638,2,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
146,0.9164819243663442,-0.18191189428688603,-0.4361384584077324,1.6605149464834117,2.549556917680843,0.7770350963292638,1,0,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
147,0.039617374252147466,-0.23606794743640347,3.408976315745746,-0.580204941102315,-0.4011920915396754,-0.30462382183138853,1,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
148,-0.7398177814049164,-0.5488854292650844,0.8696813284872871,-0.26010210001863976,-0.4011920915396754,-0.30462382183138853,1,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
150,-0.9346765703191824,-0.47465755222099065,-0.34932495456983637,0.3801035821487107,-0.4011920915396754,-0.30462382183138853,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
151,-0.8372471758620493,-0.1421469601561215,-0.7942441617390535,1.3404121053997364,-0.4011920915396754,-0.30462382183138853,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
152,-0.6423883869477834,-0.4375436136989438,-0.6061482367569455,-0.580204941102315,-0.4011920915396754,-0.30462382183138853,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
153,-0.35010020357638444,-0.2993131283872385,-0.5193347329190494,0.3801035821487107,2.3020108598603297,1.3178645554095898,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
154,-0.6423883869477834,-0.42845448589762614,1.5714238178436133,-0.26010210001863976,-0.4011920915396754,-0.30462382183138853,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
156,-0.8372471758620493,0.4653097478986053,-0.1395256536282543,-0.26010210001863976,-0.4011920915396754,-0.30462382183138853,2,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
157,0.4293349520806794,-0.287194291318815,-0.8882921242301076,1.3404121053997364,-0.4011920915396754,-0.30462382183138853,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
159,-1.3243941481477142,-0.386038556158144,-0.3457077252432574,0.3801035821487107,-0.4011920915396754,-0.30462382183138853,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
160,0.3319055576235464,-0.4667045653948378,-0.22633915746615033,-0.26010210001863976,-0.4011920915396754,-0.30462382183138853,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
161,1.695917080023408,-0.3557414634870853,0.9528776029986041,-0.580204941102315,-0.4011920915396754,-0.30462382183138853,2,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
162,1.7933464744805412,-0.4852615346558612,-0.20825301083325531,-0.26010210001863976,-0.4011920915396754,-0.30462382183138853,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
163,0.13704676870928045,-0.38868955176686165,-0.31315266130404634,-0.26010210001863976,-0.4011920915396754,-0.30462382183138853,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
164,1.8907758689376741,-0.5780463809609785,-0.3963489358153634,1.0203092643160612,-0.4011920915396754,-0.30462382183138853,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
165,-1.2269647536905812,-0.4697342746619436,-0.20463578150667633,0.06000074106503546,-0.4011920915396754,-0.30462382183138853,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
166,-0.9346765703191824,-0.5557022751160727,-0.48677966897983843,-0.580204941102315,1.2920229439526354,0.7770350963292638,2,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
167,0.23447616316641343,-0.4871551029478024,-0.31315266130404634,-0.580204941102315,-0.4011920915396754,-0.30462382183138853,1,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
168,-0.7398177814049164,0.19755919141812409,-0.5880620901240504,0.3801035821487107,-0.4011920915396754,-0.30462382183138853,2,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
169,-1.1295353592334483,-0.41482079419564977,-0.6314688420429985,-0.580204941102315,-0.4011920915396754,-0.30462382183138853,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
170,0.5267643465378123,-0.62273459265079,0.3488003054599109,-0.26010210001863976,-0.4011920915396754,-0.30462382183138853,1,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
171,-0.6423883869477834,-0.37429843274810876,-0.1503773416079913,-0.26010210001863976,-0.4011920915396754,-0.30462382183138853,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
172,-0.35010020357638444,0.40812398548198203,1.4484380207399272,0.3801035821487107,-0.4011920915396754,-0.30462382183138853,2,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
173,-0.9346765703191824,-0.15123608795743912,0.598389128993862,-0.580204941102315,-0.4011920915396754,-0.30462382183138853,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
174,-0.6423883869477834,-0.5735018170603197,-0.26974590938509835,0.06000074106503546,2.8961213986295613,1.3178645554095898,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
175,-1.1295353592334483,-0.3724048644561676,-0.29506651467115136,0.3801035821487107,-0.4011920915396754,-0.30462382183138853,2,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
176,-0.35010020357638444,0.18544035434970063,-0.1359084243016753,-0.580204941102315,-0.4011920915396754,-0.30462382183138853,1,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
177,-0.6423883869477834,0.09795749926201865,2.2912524538328345,-0.580204941102315,1.4207468940193022,0.7770350963292638,2,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
178,0.13704676870928045,-0.20198371818146243,-0.8340336843314226,-0.580204941102315,-0.4011920915396754,-0.30462382183138853,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
179,-1.3243941481477142,0.7785059433856747,1.8065437240712485,-0.26010210001863976,2.8763177140039202,1.858694014489916,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
180,-0.1552414146621185,1.3083263514708134,-0.3457077252432574,-0.580204941102315,2.9555324525064846,5.103670768971872,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
181,-1.7141117259762462,-0.2409912249954505,-0.4542246050406274,-0.580204941102315,3.24268587957828,1.858694014489916,1,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
182,0.9164819243663442,-0.22054068744248587,-0.10335336036246429,-0.26010210001863976,-0.4011920915396754,-0.30462382183138853,2,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
183,-0.9346765703191824,-0.40724652102788506,-0.1286739656485173,-0.26010210001863976,-0.4011920915396754,-0.30462382183138853,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
184,1.7933464744805412,-0.4432243185747673,-0.4795452103266804,0.3801035821487107,-0.4011920915396754,-0.30462382183138853,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
185,-0.7398177814049164,0.039256882211842425,-0.6133826954101035,-0.580204941102315,0.4404645050500698,1.858694014489916,2,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
186,1.695917080023408,-0.5469918609731433,-0.7472201804935266,-0.580204941102315,-0.31207551072429063,0.2362056372489376,1,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
187,0.13704676870928045,-0.4318629088231203,1.4773758553525593,0.3801035821487107,3.034747191009049,0.2362056372489376,1,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
188,0.4293349520806794,-0.4863976756310259,-0.25165976275220336,-0.26010210001863976,-0.4011920915396754,-0.30462382183138853,2,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
189,1.5010582911091421,-0.26409275815713273,0.9275569977125511,-0.580204941102315,1.0642805707577632,0.7770350963292638,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
190,0.13704676870928045,-0.21978326012570942,-0.46869352234694345,-0.26010210001863976,-0.4011920915396754,-0.30462382183138853,2,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
191,1.1113407132806103,-0.4871551029478024,-0.3457077252432574,-0.580204941102315,-0.4011920915396754,-0.30462382183138853,2,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
192,0.8190525299092113,-0.8086829989194126,-0.23357361611930832,-0.580204941102315,-0.4011920915396754,-0.30462382183138853,1,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
194,-0.1552414146621185,-0.379600423965544,1.8463332466636175,-0.580204941102315,-0.4011920915396754,-0.30462382183138853,1,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
195,-0.44752959803351744,3.9343268587348255,-0.7725407857795795,-0.580204941102315,-0.4011920915396754,-0.30462382183138853,2,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
196,0.7216231354520783,-0.2296298152438035,0.45369995593070195,0.3801035821487107,-0.4011920915396754,-0.30462382183138853,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
197,-0.1552414146621185,-0.25159520743032104,-0.4216695411014164,-0.580204941102315,-0.4011920915396754,-0.30462382183138853,2,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
198,1.2087701077377433,-0.05390667775166306,-0.4325212290811534,-0.26010210001863976,-0.4011920915396754,-0.30462382183138853,2,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
199,0.7216231354520783,0.026001904168254243,-0.4614590636937854,-0.26010210001863976,-0.4011920915396754,-0.30462382183138853,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
200,0.5267643465378123,-0.4716278429538848,-0.04547769113720026,0.3801035821487107,-0.4011920915396754,-0.30462382183138853,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
201,0.3319055576235464,-0.38641726981653224,-0.6857272819416835,-0.580204941102315,-0.4011920915396754,-0.30462382183138853,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
202,0.5267643465378123,-0.4837466800223083,-0.4903968983064174,1.0203092643160612,-0.4011920915396754,-0.30462382183138853,2,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
203,-0.2526708091192515,-0.38982569274202633,-0.7399857218403685,2.300720628650762,-0.4011920915396754,-0.30462382183138853,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
204,1.3061995021948762,-0.1531296562493803,-0.1612290295877283,-0.580204941102315,-0.4011920915396754,-0.30462382183138853,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
205,1.695917080023408,-0.45079859174253195,-0.6712583646353675,0.06000074106503546,-0.4011920915396754,-0.30462382183138853,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
206,-1.0321059647763153,-0.35990731372935586,-0.7038134285745785,-0.580204941102315,-0.4011920915396754,-0.30462382183138853,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
207,1.3061995021948762,-0.41936535809630854,-0.46869352234694345,-0.26010210001863976,-0.4011920915396754,-0.30462382183138853,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
208,0.039617374252147466,-0.5753953853522609,3.235349308069954,-0.26010210001863976,-0.4011920915396754,-0.30462382183138853,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
209,1.0139113188234772,-0.45950900588546134,-0.24080807477246632,-0.580204941102315,-0.4011920915396754,-0.30462382183138853,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
210,1.3061995021948762,0.26156179968573556,-0.6965789699214205,0.06000074106503546,-0.4011920915396754,-0.30462382183138853,1,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
211,-1.0321059647763153,-0.34059291715155593,-0.6748755939619465,-0.580204941102315,-0.4011920915396754,-0.30462382183138853,1,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
212,0.6241937409949453,-0.7776284789315775,0.24390065498911986,0.06000074106503546,-0.4011920915396754,-0.30462382183138853,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
213,-0.9346765703191824,-0.44208817759960256,0.42837935064464894,-0.580204941102315,-0.4011920915396754,-0.30462382183138853,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
214,-0.2526708091192515,-0.22622139231830937,0.03048412472095877,-0.580204941102315,-0.4011920915396754,-0.30462382183138853,1,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
215,-1.4218235426048473,-0.4871551029478024,-0.20825301083325531,0.06000074106503546,-0.4011920915396754,-0.30462382183138853,1,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
216,1.2087701077377433,-0.1701717708768508,-0.3674111012027314,0.3801035821487107,-0.4011920915396754,-0.30462382183138853,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
217,-1.6166823315191132,-0.34248648544349714,1.104801234714922,-0.26010210001863976,-0.4011920915396754,-0.30462382183138853,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
218,1.8907758689376741,0.864852657498192,-0.5410381088785234,-0.26010210001863976,-0.4011920915396754,-0.30462382183138853,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
219,-1.4218235426048473,-0.6590911038560605,1.4122657274741373,-0.26010210001863976,-0.4011920915396754,-0.30462382183138853,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
220,-0.9346765703191824,-0.3788429966487675,-0.30591820265088837,0.3801035821487107,-0.4011920915396754,-0.30462382183138853,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
221,-1.1295353592334483,-0.4667045653948378,2.2116734086480965,0.06000074106503546,-0.4011920915396754,-0.30462382183138853,2,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
222,-0.2526708091192515,-0.2671224674242386,0.07027364731332779,0.7002064232323859,-0.4011920915396754,-0.30462382183138853,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
223,1.4036288966520092,0.19831661873490056,0.12453208721201281,-0.580204941102315,-0.4011920915396754,-0.30462382183138853,2,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
224,-0.5449589924906504,-0.4356500454070026,0.07750810596648579,-0.580204941102315,-0.4011920915396754,-0.30462382183138853,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
225,1.3061995021948762,0.3471510864814764,-0.3999661651419424,-0.580204941102315,-0.4011920915396754,-0.30462382183138853,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
226,1.1113407132806103,-0.07511464262140415,-0.1612290295877283,-0.26010210001863976,-0.4011920915396754,-0.30462382183138853,2,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
227,-1.2269647536905812,-0.24742935718805048,-0.6025310074303665,-0.580204941102315,-0.4011920915396754,-0.30462382183138853,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
228,-0.05781202020498551,0.47856472594219346,0.587537441014125,-0.26010210001863976,-0.4011920915396754,-0.30462382183138853,1,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
229,1.3061995021948762,0.9693776272133444,-0.16484625891430732,-0.26010210001863976,-0.4011920915396754,-0.30462382183138853,1,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
